,status,founded_at,first_funding_at,last_funding_at,funding_rounds,funding_total_usd,first_milestone_at,last_milestone_at,milestones,relationships,category_code_advertising,category_code_biotech,category_code_consulting,category_code_ecommerce,category_code_education,category_code_enterprise,category_code_games_video,category_code_hardware,category_code_mobile,category_code_network_hosting,category_code_other,category_code_public_relations,category_code_search,category_code_software,category_code_web,country_code_AUS,country_code_CAN,country_code_DEU,country_code_ESP,country_code_FRA,country_code_GBR,country_code_IND,country_code_USA,country_code_other,activedays
152,0,2007,2008.0,2008.0,1.0,50000.0,2007.0,2008.0,2.0,7.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
153,1,2008,2008.0,2012.0,3.0,26400000.0,2010.0,2012.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4745
154,1,2011,2011.0,2012.0,2.0,1175000.0,2013.0,2013.0,3.0,13.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3650
155,3,2002,2008.0,2010.0,2.0,9000000.0,2008.0,2008.0,1.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
156,1,2008,2008.0,2010.0,2.0,74996.0,2008.0,2009.0,2.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4745
157,3,2003,2005.0,2008.0,3.0,22000000.0,2008.0,2008.0,1.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
158,1,2008,2008.0,2008.0,1.0,700000.0,2010.0,2010.0,2.0,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4745
159,1,2002,2002.0,2004.0,2.0,2500000.0,2002.0,2002.0,1.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6935
160,1,2008,2011.0,2011.0,2.0,5999999.0,2011.0,2013.0,3.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4745
161,1,2001,2009.0,2009.0,1.0,4561780.722452607,2010.0,2010.0,1.0,3.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7300
162,1,2011,2012.0,2013.0,2.0,8700000.0,2012.0,2013.0,3.0,11.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3650
163,1,2008,2011.0,2011.0,2.0,522000.0,2013.0,2013.0,1.0,3.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4745
164,1,2005,2008.0,2008.0,2.0,22500000.0,2006.0,2011.0,4.0,4.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5840
165,1,2011,2012.0,2013.0,2.0,7500000.0,2013.0,2013.0,1.0,23.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3650
166,3,2006,2007.0,2009.0,3.0,3500000.0,2008.0,2012.0,6.0,8.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
167,1,2012,2013.0,2013.0,1.0,1250000.0,2013.0,2013.0,1.0,6.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3285
168,3,2011,2011.0,2012.0,2.0,3000000.0,2011.0,2012.0,2.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
169,3,2011,2012.0,2012.0,1.0,500000.0,2012.0,2012.0,2.0,7.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
170,1,2011,2012.0,2012.0,1.0,4561780.722452607,2012.0,2012.0,2.0,3.8906911456708704,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3650
171,1,2006,2013.0,2013.0,1.0,10917805.0,2011.0,2012.0,2.0,13.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5475
172,3,2005,2006.0,2006.0,1.0,3700000.0,2007.0,2007.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
173,1,2001,2005.0,2005.0,1.0,15000000.0,2005.0,2005.0,1.0,12.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7300
174,1,2006,2007.0,2008.0,2.0,3650000.0,2011.0,2013.0,2.0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5475
175,0,2011,2011.0,2011.0,2.0,450000.0,2011.0,2011.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
176,1,2006,2008.0,2012.0,3.0,4561780.722452607,2006.0,2006.0,1.0,6.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5475
177,1,2007,2013.0,2013.0,1.0,7724807.0,2011.0,2011.0,1.0,4.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5110
178,1,2006,2008.0,2008.0,1.0,2500000.0,2008.0,2011.0,5.0,9.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5475
179,1,2010,2009.0,2009.0,1.0,4561780.722452607,2011.0,2011.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4015
180,0,2007,2007.0,2009.0,2.0,3750000.0,2009.0,2009.0,1.0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
181,1,2008,2008.0,2008.0,1.0,1000000.0,2007.0,2007.0,1.0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4745
182,3,2004,2008.0,2010.0,2.0,17000000.0,2007.0,2010.0,2.0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
183,0,2004,2004.0,2007.0,2.0,6850000.0,2007.0,2008.0,2.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
184,1,2007,2012.0,2012.0,1.0,500000.0,2007.0,2010.0,3.0,6.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5110
185,1,1995,2005.0,2005.0,1.0,15000000.0,2010.0,2012.0,3.0,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,9490
186,1,2006,2007.0,2012.0,2.0,15700000.0,2012.0,2012.0,2.0,6.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5475
187,1,2008,2008.0,2008.0,1.0,4561780.722452607,1998.0,2013.0,4.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4745
188,3,2007,2006.0,2007.0,2.0,1000000.0,2006.0,2012.0,3.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
189,1,2008,2010.0,2010.0,1.0,4561780.722452607,2013.0,2013.0,1.0,25.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4745
190,1,2011,2011.0,2011.0,1.0,4561780.722452607,2012.0,2012.0,1.0,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3650
191,1,2000,2000.0,2005.0,2.0,4561780.722452607,2013.0,2013.0,3.0,23.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7665
192,3,2003,2006.0,2006.0,1.0,2000000.0,2004.0,2004.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
193,1,2010,2011.0,2011.0,1.0,50000.0,2013.0,2013.0,1.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4015
194,2,1992,2004.0,2004.0,1.0,4561780.722452607,2008.0,2013.0,4.0,14.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,10585
195,1,2007,2008.0,2010.0,2.0,3000000.0,2008.0,2010.0,3.0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5110
196,1,2008,2010.0,2013.0,3.0,28000000.0,2013.0,2013.0,2.0,18.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4745
197,1,2012,2011.0,2011.0,1.0,35000.0,2011.0,2011.0,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3285
198,1,2009,2009.0,2009.0,1.0,250000.0,2009.0,2012.0,2.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4380
199,1,2004,2005.0,2011.0,3.0,27750000.0,2007.0,2012.0,3.0,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,6205
200,0,2006,2006.0,2010.0,3.0,11015719.0,2011.0,2013.0,4.0,27.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
201,1,2007,2010.0,2012.0,2.0,8500000.0,2008.0,2013.0,2.0,11.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5110
202,3,2003,2003.0,2006.0,2.0,11600000.0,2009.0,2012.0,3.0,13.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
203,1,1999,2007.0,2007.0,1.0,4561780.722452607,2011.0,2011.0,2.0,8.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8030
204,3,2009,2010.0,2012.0,2.0,5686383.0,2010.0,2013.0,3.0,9.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
205,1,2006,2007.0,2010.0,2.0,1500000.0,2012.0,2012.0,2.0,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5475
206,1,2004,2011.0,2011.0,1.0,139051.0,2004.0,2004.0,1.0,3.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6205
207,3,1999,2005.0,2005.0,1.0,15000000.0,2005.0,2005.0,1.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
208,1,2007,2008.0,2008.0,1.0,4561780.722452607,2007.0,2012.0,2.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5110
209,1,2007,2007.0,2009.0,3.0,3900000.0,2009.0,2012.0,2.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5110
210,3,2002,2005.0,2006.0,2.0,11800000.0,2002.0,2009.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
211,3,2006,2007.0,2010.0,3.0,9500000.0,2006.0,2011.0,2.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
212,0,2005,2009.0,2011.0,2.0,2192000.0,2010.0,2011.0,3.0,10.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
213,1,2005,2007.0,2008.0,2.0,8000000.0,2004.0,2013.0,4.0,10.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5840
214,0,2009,2010.0,2010.0,1.0,4561780.722452607,2010.0,2010.0,1.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
215,3,1999,2011.0,2011.0,1.0,5500000.0,2011.0,2012.0,3.0,10.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
216,1,2011,2011.0,2011.0,2.0,11750000.0,2012.0,2013.0,2.0,13.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3650
217,1,2011,2011.0,2012.0,2.0,2500000.0,2013.0,2013.0,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3650
218,3,2006,2007.0,2007.0,1.0,1000000.0,2008.0,2012.0,3.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
219,3,2007,2008.0,2009.0,2.0,24000000.0,2010.0,2013.0,2.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
220,1,2000,2011.0,2011.0,1.0,12914607.0,2012.0,2012.0,1.0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,7665
221,1,2008,2009.0,2012.0,3.0,27000000.0,2013.0,2013.0,3.0,21.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4745
222,1,2008,2008.0,2012.0,3.0,1400000.0,2012.0,2012.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4745
223,1,2008,2011.0,2012.0,2.0,20600000.0,2009.0,2009.0,1.0,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4745
224,3,2002,2006.0,2006.0,1.0,4000000.0,2008.0,2008.0,1.0,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
225,2,1994,2006.0,2006.0,1.0,18000000.0,2011.0,2013.0,3.0,23.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,9855
226,1,2001,2008.0,2008.0,1.0,3500000.0,2002.0,2008.0,2.0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,7300
227,3,2007,2006.0,2006.0,1.0,600000.0,2006.0,2009.0,3.0,5.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
228,1,2010,2013.0,2013.0,1.0,2000000.0,2008.0,2010.0,2.0,3.8906911456708704,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4015
229,3,2007,2009.0,2009.0,1.0,4561780.722452607,2008.0,2010.0,3.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
230,1,2007,2008.0,2009.0,3.0,15700000.0,2011.0,2011.0,2.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5110
231,1,2006,2007.0,2008.0,2.0,1000000.0,2008.0,2008.0,1.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5475
232,1,2010,2010.0,2012.0,3.0,11300009.0,2011.0,2013.0,3.0,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4015
233,3,2005,2006.0,2008.0,3.0,22400000.0,2008.0,2011.0,3.0,18.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
234,1,2007,2007.0,2007.0,1.0,4561780.722452607,2012.0,2012.0,1.0,7.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5110
235,1,2007,2007.0,2007.0,1.0,4561780.722452607,2007.0,2009.0,2.0,5.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5110
236,1,1999,2012.0,2012.0,1.0,1500150.0,2003.0,2003.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,8030
237,1,2009,2011.0,2011.0,1.0,3500000.0,2011.0,2012.0,2.0,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4380
238,1,2009,2010.0,2011.0,3.0,14255000.0,2011.0,2012.0,3.0,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4380
239,2,1997,1960.0,1960.0,1.0,4561780.722452607,2010.0,2013.0,3.0,25.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8760
240,1,2006,2006.0,2008.0,2.0,5000000.0,2013.0,2013.0,2.0,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5475
241,3,2006,2006.0,2006.0,1.0,6000000.0,2006.0,2010.0,3.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
242,1,2011,2011.0,2012.0,3.0,46000.0,2011.0,2011.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3650
243,3,2003,2006.0,2006.0,1.0,3100000.0,2008.0,2008.0,1.0,6.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
244,3,2004,2007.0,2007.0,1.0,1500000.0,2007.0,2013.0,2.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
245,1,1996,2005.0,2007.0,2.0,17500000.0,2006.0,2006.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,9125
246,3,1999,2010.0,2010.0,1.0,15000000.0,2003.0,2003.0,1.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
247,1,2009,2009.0,2012.0,3.0,10104119.0,2013.0,2013.0,2.0,24.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4380
248,1,2001,2006.0,2012.0,3.0,26830000.0,2006.0,2006.0,1.0,14.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,7300
249,1,2000,2003.0,2012.0,3.0,14603757.0,2005.0,2005.0,1.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,7665
250,1,2007,2010.0,2013.0,2.0,4900000.0,2013.0,2013.0,2.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5110
251,1,2008,2010.0,2010.0,1.0,1000000.0,2010.0,2010.0,2.0,13.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4745
252,1,2007,2007.0,2007.0,1.0,4561780.722452607,2007.0,2011.0,3.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5110
253,3,2006,2006.0,2008.0,2.0,10100000.0,2011.0,2013.0,2.0,6.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
254,1,2011,2012.0,2013.0,2.0,6950000.0,2012.0,2012.0,1.0,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3650
255,1,2007,2010.0,2010.0,1.0,50000.0,2007.0,2009.0,2.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5110
256,1,2010,2011.0,2011.0,3.0,5000.0,2011.0,2011.0,1.0,3.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4015
257,1,2003,2013.0,2013.0,2.0,5800000.0,2012.0,2013.0,3.0,11.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6570
258,1,1996,2013.0,2013.0,1.0,4561780.722452607,2012.0,2012.0,1.0,9.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9125
259,0,2008,2008.0,2008.0,1.0,200000.0,2009.0,2010.0,2.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
260,1,2000,2003.0,2003.0,1.0,500000.0,1993.0,1993.0,1.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7665
261,3,2003,2004.0,2007.0,3.0,20600000.0,2007.0,2012.0,2.0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
262,1,2008,2008.0,2008.0,1.0,4561780.722452607,2013.0,2013.0,1.0,7.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4745
263,3,2005,2006.0,2007.0,2.0,14300000.0,2010.0,2012.0,3.0,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
264,1,2008,2008.0,2012.0,3.0,5900000.0,2011.0,2012.0,2.0,14.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4745
265,1,2008,2008.0,2009.0,2.0,585745.0,2012.0,2012.0,2.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4745
266,0,2005,2006.0,2007.0,2.0,3600000.0,2007.0,2011.0,3.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
267,1,2007,2010.0,2011.0,2.0,5300000.0,2008.0,2011.0,3.0,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5110
268,1,2008,2011.0,2011.0,1.0,1200000.0,2012.0,2013.0,2.0,8.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4745
269,1,2010,2012.0,2012.0,1.0,2000000.0,2013.0,2013.0,2.0,8.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4015
270,1,2011,2012.0,2012.0,2.0,1200000.0,2012.0,2013.0,2.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3650
271,3,2003,2008.0,2008.0,1.0,2500000.0,2003.0,2011.0,2.0,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
272,1,2003,2006.0,2011.0,3.0,12875000.0,2009.0,2012.0,3.0,6.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6570
273,1,2003,2009.0,2009.0,1.0,2000000.0,2004.0,2004.0,1.0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6570
274,3,2005,2010.0,2010.0,1.0,940261.0,2008.0,2012.0,2.0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
275,2,1985,2011.0,2011.0,1.0,3200000.0,2012.0,2012.0,1.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,13140
276,1,2007,2007.0,2007.0,1.0,900000.0,2008.0,2010.0,3.0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5110
277,1,2006,2007.0,2007.0,1.0,1000000.0,2007.0,2012.0,3.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5475
278,0,2002,2007.0,2007.0,1.0,7000000.0,2002.0,2002.0,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
279,3,2004,2007.0,2008.0,2.0,7900000.0,2007.0,2009.0,2.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
280,1,2011,2011.0,2011.0,1.0,4561780.722452607,2011.0,2011.0,1.0,3.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3650
281,3,2007,2008.0,2008.0,1.0,1300000.0,2008.0,2011.0,4.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
282,1,2011,2011.0,2013.0,2.0,4725000.0,2012.0,2012.0,2.0,8.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3650
283,1,2008,2008.0,2008.0,1.0,4561780.722452607,2008.0,2010.0,2.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4745
284,1,2004,2011.0,2012.0,2.0,22600000.0,2012.0,2013.0,3.0,8.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6205
285,1,2010,2010.0,2011.0,3.0,7550000.0,2010.0,2013.0,3.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4015
286,1,2008,2010.0,2010.0,1.0,4561780.722452607,2011.0,2011.0,1.0,24.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4745
287,1,2008,2009.0,2009.0,1.0,750000.0,2010.0,2011.0,2.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4745
288,3,2008,2010.0,2010.0,1.0,5000000.0,2011.0,2012.0,3.0,8.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
289,3,2002,2005.0,2006.0,2.0,18250000.0,2006.0,2006.0,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
290,3,2004,2010.0,2010.0,1.0,350000.0,2011.0,2011.0,1.0,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
291,1,2006,2007.0,2007.0,1.0,1000000.0,2006.0,2009.0,3.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5475
292,1,2001,2010.0,2010.0,1.0,22500000.0,2010.0,2013.0,2.0,8.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7300
293,1,2010,2011.0,2011.0,1.0,1250000.0,2011.0,2011.0,2.0,7.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4015
294,1,2011,2008.0,2012.0,3.0,4570000.0,2012.0,2012.0,1.0,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3650
